"index","org_admin","sex","agegr","none","native","retention","Sx","px","qx","lx","dx","Lx","Tx","ex"
"3","Abroad","Male","60-64",5301,0,0,NA,1,0,NA,NA,NA,NA,NA
"3","Abroad","Male","65-69",21235,0,0,NA,1,0,NA,NA,NA,NA,NA
"3","Abroad","Male","70-74",46450,0,0,NA,1,0,NA,NA,NA,NA,NA
"3","Abroad","Male","75-79",28542,0,0,NA,1,0,NA,NA,NA,NA,NA
"3","Abroad","Male","80-84",20236,0,0,NA,1,0,NA,NA,NA,NA,NA
"3","Abroad","Male","85+",18091,0,0,NA,1,0,NA,NA,NA,NA,NA
"3","Busan","Female","0-4",7444,59991,0.88961221917402,1,0.94422734986303,0.0557726501369704,1,0.0557726501369704,4.86056837465757,61.4398433082209,61.4398433082209
"3","Busan","Female","5-9",10074,52887,0.839996188116453,0.94422734986303,0.944150500289992,0.055849499710008,0.94422734986303,0.0527346251023569,4.58930018655926,56.5792749335633,59.9212413639266
"3","Busan","Female","10-14",15220,58336,0.793082821251835,0.891492724760673,0.95510812600999,0.0448918739900104,0.891492724760673,0.0400207790629671,4.35741167614595,51.9899747470041,58.3178900993961
"3","Busan","Female","15-19",23677,73952,0.757479847176556,0.851471945697706,0.876448489806029,0.123551510193971,0.851471945697706,0.10520064477875,3.99435811654165,47.6325630708581,55.9414356650676
"3","Busan","Female","20-24",38764,76568,0.663892068116394,0.746271300918955,0.866529379156698,0.133470620843302,0.746271300918955,0.0996052938511918,3.4823432699668,43.6382049543165,58.4749874483724
"3","Busan","Female","25-29",53771,72833,0.575281981611955,0.646666007067764,0.879551265835395,0.120448734164605,0.646666007067764,0.0778901019785917,3.03860478039234,40.1558616843497,62.0967566649004
"3","Busan","Female","30-34",80287,82234,0.50598999513909,0.568775905089172,0.952452424114793,0.0475475758852066,0.568775905089172,0.0270439155089045,2.7762697366736,37.1172569039573,65.2581387007562
"3","Busan","Female","35-39",84655,78750,0.481931397448059,0.541731989580267,1.00757962714646,-0.00757962714645677,0.541731989580267,-0.00410612649432663,2.71892526413715,34.3409871672837,63.3911008170129
"3","Busan","Female","40-44",79576,75116,0.485584257750886,0.545838116074594,1.01758833015017,-0.017588330150174,0.545838116074594,-0.00960038099406897,2.75319153285814,31.6220619031466,57.9330408996669
"3","Busan","Female","45-49",64234,62742,0.494124873991935,0.555438497068663,1.03649788704958,-0.0364978870495785,0.555438497068663,-0.0202723315289997,2.82787331416581,28.8688703702884,51.9749180559944
"3","Busan","Female","50-54",52277,54883,0.51215938783128,0.575710828597663,0.99743799377982,0.00256200622018032,0.575710828597663,0.00147497472389238,2.87486670617858,26.0409970561226,45.2327727090946
"3","Busan","Female","55-59",48567,50721,0.510847232293933,0.57423585387377,0.98578400871046,0.0142159912895395,0.57423585387377,0.00816333189681082,2.85077093962683,23.166130349944,40.3425355516663
"3","Busan","Female","60-64",35448,35960,0.503585032489357,0.56607252197696,1.05997191788744,-0.0599719178874443,0.56607252197696,-0.0339484548063407,2.91523374690065,20.3153594103172,35.8882627606929
"3","Busan","Female","65-69",18539,21226,0.533785992707155,0.6000209767833,1.14762968839901,-0.147629688399013,0.6000209767833,-0.0885809098353898,3.22155715850498,17.4001256634166,28.9991955892913
"3","Busan","Female","70-74",10051,15893,0.61258865248227,0.68860188661869,0.918124996312972,0.0818750036870283,0.68860188661869,0.0563792820057999,3.30206122807895,14.1785685049116,20.5903712732099
"3","Busan","Female","75-79",8158,10486,0.562432954301652,0.63222260461289,1.08499742185563,-0.0849974218556278,0.63222260461289,-0.0537372914309456,3.29545625164182,10.8765072768326,17.2036039165229
"3","Busan","Female","80-84",4416,6914,0.610238305383936,0.685959896043836,1.14023211734162,-0.140232117341616,0.685959896043836,-0.0961936086336618,3.67028350180333,7.58105102519082,11.0517408800621
"3","Busan","Female","85+",2216,5069,0.695813315030885,0.782153504677498,1,0,0.782153504677498,0,3.91076752338749,3.91076752338749,5
"3","Busan","Male","0-4",8192,62293,0.883776690075903,1,0.933310050201121,0.0666899497988793,1,0.0666899497988793,4.8332751255028,63.1423362778561,63.1423362778561
"3","Busan","Male","5-9",12247,57671,0.824837666981321,0.933310050201121,0.928270369260527,0.0717296307394729,0.933310050201121,0.0669459852663653,4.49918528783969,58.3090611523533,62.4755526202554
"3","Busan","Male","10-14",19325,63145,0.765672365708743,0.866364064934755,0.981829659672764,0.0181703403272357,0.866364064934755,0.0157421299071519,4.2924649999059,53.8098758645136,62.1100043762387
"3","Busan","Male","15-19",26519,80309,0.751759838244655,0.850621935027604,0.904486199246093,0.0955138007539068,0.850621935027604,0.0812461340191292,4.04999434009019,49.5174108646077,58.2131835843157
"3","Busan","Male","20-24",34646,73608,0.679956398839766,0.769375801008474,0.872316220171356,0.127683779828644,0.769375801008474,0.0982368103814526,3.60128697908874,45.4674165245176,59.0964993504088
"3","Busan","Male","25-29",53865,78526,0.593136995717232,0.671138990627022,0.84377867963923,0.15622132036077,0.671138990627022,0.104846219261348,3.09357940498174,41.8661295454288,62.3807141741456
"3","Busan","Male","30-34",84416,84577,0.500476351091465,0.566292771365674,0.982711059329308,0.0172889406706921,0.566292771365674,0.00979060212638294,2.80698735151241,38.7725501404471,68.4673230896856
"3","Busan","Male","35-39",85490,82739,0.491823645150361,0.556502169239291,1.02082646197692,-0.0208264619769192,0.556502169239291,-0.0115899712677351,2.81148577436579,35.9655627889347,64.6278932534938
"3","Busan","Male","40-44",77825,78471,0.502066591595434,0.568092140507026,1.02315752517884,-0.0231575251788434,0.568092140507026,-0.0131556080476945,2.87334972265437,33.1540770145689,58.3603867234963
"3","Busan","Male","45-49",60854,64281,0.513693211331762,0.581247748554721,1.00596403065621,-0.00596403065621409,0.581247748554721,-0.00346657939123578,2.91490519125169,30.2807272919145,52.09607670259
"3","Busan","Male","50-54",45882,49064,0.516756893392033,0.584714327945957,1.08352110819757,-0.0835211081975675,0.584714327945957,-0.0488359886490422,3.04566161135239,27.3658221006628,46.8020378375133
"3","Busan","Male","55-59",41146,52350,0.559917001796868,0.633550316594999,0.947346590177236,0.0526534098227643,0.633550316594999,0.0333585844630186,3.08435512181745,24.3201604893104,38.3871017854092
"3","Busan","Male","60-64",30031,33924,0.530435462434524,0.60019173213198,1.13731257191908,-0.137312571919075,0.60019173213198,-0.0824138703836068,3.20699333661892,21.235805367493,35.3817025970349
"3","Busan","Male","65-69",13730,20878,0.603270920018493,0.682605602515587,1.00254206656502,-0.00254206656501554,0.682605602515587,-0.00173522887924716,3.41736608477605,18.028812030874,26.4117551400589
"3","Busan","Male","70-74",7913,12110,0.604804474853918,0.684340831394834,1.00855060693784,-0.00855060693783649,0.684340831394834,-0.00585152946076946,3.4363329806261,14.611445946098,21.3511239952126
"3","Busan","Male","75-79",5669,8866,0.609975920192638,0.690192360855604,1.01472805632398,-0.0147280563239816,0.690192360855604,-0.0101651919650631,3.47637478419068,11.1751129654719,16.1913020184961
"3","Busan","Male","80-84",2476,4022,0.618959679901508,0.700357552820667,1.13234433379061,-0.132344333790611,0.700357552820667,-0.0926883537432736,3.73350864846152,7.69873818128122,10.9925825034296
"3","Busan","Male","85+",615,1441,0.700875486381323,0.79304590656394,1,0,0.79304590656394,0,3.9652295328197,3.9652295328197,5
"3","Chungbuk","Female","0-4",3160,30923,0.90728515682305,1,0.945149320011221,0.0548506799887786,1,0.0548506799887786,4.86287330002805,49.7874921084897,49.7874921084897
"3","Chungbuk","Female","5-9",4696,28263,0.85751994902758,0.945149320011221,0.934304579323699,0.0656954206763009,0.945149320011221,0.0620919821800569,4.57051664460596,44.9246188084617,47.5317686394022
"3","Chungbuk","Female","10-14",7484,30159,0.801184815237893,0.883057337831165,0.931348123961431,0.0686518760385688,0.883057337831165,0.0606235428917337,4.26372783192649,40.3541021638557,45.6981675311906
"3","Chungbuk","Female","15-19",10620,31221,0.746181974618197,0.822433794939431,0.848688325539979,0.151311674460021,0.822433794939431,0.124443834644795,3.80105938808517,36.0903743319292,43.8824067712188
"3","Chungbuk","Female","20-24",13842,23903,0.633275930586833,0.697989960294636,0.803682083032915,0.196317916967085,0.697989960294636,0.137027935068981,3.14737996380073,32.2893149438441,46.2604289182241
"3","Chungbuk","Female","25-29",20322,21063,0.508952519028634,0.560962025225655,0.92401538284794,0.0759846171520602,0.560962025225655,0.0426244847236157,2.69824891431923,29.1419349800433,51.9499247178463
"3","Chungbuk","Female","30-34",31334,27818,0.470279956721666,0.518337540502039,0.914549294838571,0.0854507051614292,0.518337540502039,0.0442923083475401,2.48095693164134,26.4436860657241,51.0163435974788
"3","Chungbuk","Female","35-39",40473,30544,0.430094202796514,0.474045232154499,0.944659230688856,0.0553407693111438,0.474045232154499,0.0262340278357098,2.30464109118322,23.9627291340828,50.5494571165161
"3","Chungbuk","Female","40-44",50252,34389,0.406292458737491,0.447811204318789,0.7756934129384,0.224306587061601,0.447811204318789,0.100447002888693,1.98793851437221,21.6580880428995,48.3643281678176
"3","Chungbuk","Female","45-49",71907,33091,0.315158383969218,0.347364201430096,0.995556625227327,0.00444337477267343,0.347364201430096,0.00154346932956434,1.73296233382657,19.6701495285273,56.6268759058804
"3","Chungbuk","Female","50-54",77358,35369,0.313758017156493,0.345820732100532,1.03305290317395,-0.0330529031739508,0.345820732100532,-0.0114303791736637,1.75767960843682,17.9371871947008,51.8684553287173
"3","Chungbuk","Female","55-59",74675,35812,0.324128630517617,0.357251111274196,1.00935653513307,-0.00935653513307444,0.357251111274196,-0.0033426325739669,1.7946121378059,16.1795075862639,45.288893653982
"3","Chungbuk","Female","60-64",53272,25903,0.327161351436691,0.360593743848163,1.05020694418473,-0.0502069441847344,0.360593743848163,-0.0181043099707491,1.84822949416769,14.384895448458,39.8922490860384
"3","Chungbuk","Female","65-69",38538,20172,0.343587123147675,0.378698053818912,1.12065218005217,-0.120652180052171,0.378698053818912,-0.0456907457747661,2.00771713353147,12.5366659542904,33.1046484867472
"3","Chungbuk","Female","70-74",31738,19872,0.385041658593296,0.424388799593678,1.20720269495821,-0.207202694958207,0.424388799593678,-0.0879345029858883,2.34178025543311,10.5289488207589,24.8096764826018
"3","Chungbuk","Female","75-79",23749,20627,0.464823327925005,0.512323302579566,1.04173194929136,-0.0417319492913553,0.512323302579566,-0.0213802500840301,2.61506713810791,8.18716856532577,15.9804727290425
"3","Chungbuk","Female","80-84",15102,14178,0.48422131147541,0.533703552663596,1.05872571003353,-0.058725710033529,0.533703552663596,-0.0313421200775866,2.74687306351195,5.57210142721786,10.4404428252515
"3","Chungbuk","Female","85+",9125,9599,0.51265755180517,0.565045672741183,1,0,0.565045672741183,0,2.82522836370592,2.82522836370592,5
"3","Chungbuk","Male","0-4",2861,31417,0.916535387128771,1,0.934937032890666,0.0650629671093337,1,0.0650629671093337,4.83734258222667,52.9210330742327,52.9210330742327
"3","Chungbuk","Male","5-9",5111,30606,0.856902875381471,0.934937032890666,0.942861965006423,0.0571380349935774,0.934937032890666,0.0534204649020983,4.54113400219809,48.083690492006,51.4298704623342
"3","Chungbuk","Male","10-14",7125,29973,0.807941128901828,0.881516567988568,0.966341437251332,0.0336585627486679,0.881516567988568,0.0296705807176335,4.33340638814876,43.542556489808,49.3950517449295
"3","Chungbuk","Male","15-19",9821,34972,0.780746991717456,0.851845987270935,0.833515173641142,0.166484826358858,0.851845987270935,0.141819431275291,3.90468135816644,39.2091501016592,46.0284496112658
"3","Chungbuk","Male","20-24",13865,25836,0.650764464371175,0.710026555995643,0.903583444737422,0.0964165552625783,0.710026555995643,0.0684583146740521,3.37898699329309,35.3044687434928,49.7227440936863
"3","Chungbuk","Male","25-29",18460,26348,0.588019996429209,0.641568241321591,0.867257598848296,0.132742401151704,0.641568241321591,0.085163308855704,2.9949329344687,31.9254817501997,49.7616304766507
"3","Chungbuk","Male","30-34",28965,30143,0.509964810177979,0.556404932465887,0.890505796750985,0.109494203249015,0.556404932465887,0.0609231147641743,2.629716875419,28.930548815731,51.9954930800415
"3","Chungbuk","Male","35-39",38507,32035,0.454126619602506,0.495481817701713,0.909684344238196,0.0903156557618043,0.495481817701713,0.044749765283781,2.36553467529911,26.300831940312,53.0813260965016
"3","Chungbuk","Male","40-44",51483,36239,0.413111876154214,0.450732052417932,0.929579123895895,0.0704208761041047,0.450732052417932,0.031740946019472,2.17430789704098,23.9352972650129,53.1031621483608
"3","Chungbuk","Male","45-49",68144,42483,0.384020175906424,0.41899110639846,0.9617621623008,0.0382378376991995,0.41899110639846,0.0160213139238723,2.05490224718262,21.7609893679719,51.9366378800347
"3","Chungbuk","Male","50-54",72696,42573,0.369336074746896,0.402969792474587,0.990584539313673,0.00941546068632737,0.402969792474587,0.00379414623882198,2.00536359677588,19.7060871207893,48.9021447483114
"3","Chungbuk","Male","55-59",71911,41488,0.365858605455075,0.399175646235765,1.00909287600411,-0.00909287600411135,0.399175646235765,-0.00362965465508283,2.00495236781653,17.7007235240134,44.3431950093438
"3","Chungbuk","Male","60-64",49958,29238,0.369185312389515,0.402805300890848,1.1086569395411,-0.1086569395411,0.402805300890848,-0.0437675912257315,2.12344548251857,15.6957711561969,38.9661484630017
"3","Chungbuk","Male","65-69",30069,20835,0.409299858557284,0.44657289211658,1.02299579600305,-0.0229957960030538,0.44657289211658,-0.0102692991276066,2.25853770840192,13.5723256736783,30.3921843740913
"3","Chungbuk","Male","70-74",25933,18680,0.418712034608746,0.456842191244186,1.13042506447204,-0.13042506447204,0.456842191244186,-0.0595836722465708,2.43317013683736,11.3137879652764,24.7651994104657
"3","Chungbuk","Male","75-79",17630,15844,0.473322578717811,0.516425863490757,1.00083231365802,-0.000832313658018169,0.516425863490757,-0.000429828299537184,2.58320388820263,8.88061782843901,17.1963072655015
"3","Chungbuk","Male","80-84",8570,7714,0.473716531564726,0.516855691790294,1.29121140007785,-0.291211400077852,0.516855691790294,-0.150514269644458,2.96056413306262,6.29741394023638,12.1840855005839
"3","Chungbuk","Male","85+",2982,4697,0.611668185961714,0.667369961434753,1,0,0.667369961434753,0,3.33684980717376,3.33684980717376,5
"3","Chungnam","Female","0-4",3578,41244,0.920173129266878,1,0.916662381449445,0.0833376185505553,1,0.0833376185505553,4.79165595362361,43.9490283316014,43.9490283316014
"3","Chungnam","Female","5-9",6368,34319,0.843488092019564,0.916662381449445,0.966739370726567,0.0332606292734329,0.916662381449445,0.0304887676382921,4.50708998815149,39.1573723779778,42.717333197487
"3","Chungnam","Female","10-14",7606,33604,0.815433147294346,0.886173613811153,0.913192907574361,0.0868070924256393,0.886173613811153,0.0769261547992675,4.23855268205759,34.6502823898263,39.1010089330085
"3","Chungnam","Female","15-19",11331,33043,0.744647766710236,0.809247459011885,0.701517148003974,0.298482851996026,0.809247459011885,0.241546489536404,3.44237107121841,30.4117297077687,37.5802597451494
"3","Chungnam","Female","20-24",20442,22358,0.522383177570093,0.567700969475481,0.848172208763741,0.151827791236259,0.567700969475481,0.0861927842781449,2.62302288668204,26.9693586365503,47.5062754630634
"3","Chungnam","Female","25-29",30410,24193,0.443070893540648,0.481508185197336,0.83811369621804,0.161886303781959,0.481508185197336,0.0779495803423559,2.21266697513079,24.3463357498683,50.5626622731044
"3","Chungnam","Female","30-34",48724,28781,0.371343784271982,0.40355860485498,0.927412387254328,0.0725876127456718,0.40355860485498,0.0292933557293969,1.94455963495141,22.1336687747375,54.8462317702067
"3","Chungnam","Female","35-39",67189,35294,0.344388825463735,0.374265249125583,0.834895639523508,0.165104360476492,0.374265249125583,0.0617928246054544,1.71684418411428,20.1891091397861,53.9433174385146
"3","Chungnam","Female","40-44",94240,38032,0.287528728680295,0.312472424520129,0.840345141742272,0.159654858257728,0.312472424520129,0.0498877406462098,1.43764277098512,18.4722649556718,59.1164643857457
"3","Chungnam","Female","45-49",116043,36972,0.241623370257818,0.262584683873919,0.935395033152173,0.0646049668478269,0.262584683873919,0.0169642747964216,1.27051273237854,17.0346221846867,64.8728704712493
"3","Chungnam","Female","50-54",139895,40851,0.226013300432651,0.245620409077497,1.0996086398997,-0.0996086398996978,0.245620409077497,-0.0244659148798169,1.28926683258703,15.7641094523082,64.1807800561651
"3","Chungnam","Female","55-59",128490,42494,0.24852617788799,0.270086323957314,1.04509940302854,-0.0450994030285377,0.270086323957314,-0.0121807319766471,1.38088344972819,14.4748426197211,53.5933934293126
"3","Chungnam","Female","60-64",97832,34326,0.259734560147702,0.282267055933961,1.17963785520146,-0.17963785520146,0.282267055933961,-0.0507058485220073,1.53809990097482,13.0939591699929,46.3885490521302
